"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1997",15.1914983626076,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1998",17.2980528022225,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1999",18.1487767105285,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2000",21.2680977076506,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2001",23.9541832632034,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2002",27.1529267529635,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2003",32.412657062569,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2004",43.3630861142478,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2005",55.8017928233149,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2006",65.106880165117,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2007",74.4962457819128,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2008",73.7530646594685,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2009",72.5789151045566,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2010",75.7355194543198,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2011",78.1374501941397,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2012",82.1502451663387,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2013",87.4387067059421,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2014",94.1618142729379,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2016",105.591097142081,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2017",110.105730891742,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2018",114.275589941429,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","2019",118.336270266125,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1980",23.7362526164176,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1981",27.0611236850716,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1982",27.978885737695,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1983",29.6517425216476,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1984",30.2806642693515,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1985",30.9782092136346,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1986",32.3255716423613,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1987",35.2150128237007,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1988",38.7826737201857,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1989",43.547221122099,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1990",48.4564415548149,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1991",52.4091696203134,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1992",54.8554348513619,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1993",56.1295956545676,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1994",57.3724527808231,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1995",58.1639353747295,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1996",59.4222617126039,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1997",60.3887802899358,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1998",61.6733629034761,
"EA","HOUSECOST","NOMINAL","IDX2015","A","1999",64.3030119147284,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2000",67.743521493794,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2001",71.1277017926136,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2002",75.7488460139155,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2003",80.1775250962257,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2004",85.4541090272687,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2005",91.3875000000001,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2006",97.8525000000002,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2007",102.3825,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2008",103.7925,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2009",100.4225,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2010",101.345,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2011",102.4925,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2012",100.2925,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2013",98.2350000000001,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2014",98.4625000000001,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2016",104.01,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2017",108.51,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2018",113.6575,
"EA","HOUSECOST","NOMINAL","IDX2015","A","2019",118.424999999332,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1970",7.77119051605318,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1971",8.24085467071072,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1972",8.88860260194218,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1973",9.93352954654943,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1974",12.507461838204,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1975",13.4866757676002,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3519128776641,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1977",17.7488936724815,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1978",20.008695275769,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1979",22.3254378228288,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1980",25.1184361287513,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1981",28.4288496286183,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1982",29.632979315184,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1983",30.8069559586943,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1984",30.968656751068,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1985",31.4867900327467,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1986",32.9545071725053,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1987",35.7270018739869,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1988",39.0370749676179,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1989",44.472166331918,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1990",49.4879139220123,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1991",52.7323661458954,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1992",54.5106305475163,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1993",55.5778161491999,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1994",56.6574738888755,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1995",57.1435371217449,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1996",57.0721679354242,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1997",57.2225647513781,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1998",58.9023287979235,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","1999",62.1173924045241,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2000",66.1520920627723,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2001",69.9752836562317,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2002",74.3820574933124,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2003",80.0692281636188,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2004",85.9450585366927,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2005",92.849031710305,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2006",99.3014280427468,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2007",103.8177235407,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2008",104.843696899911,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2009",100.752078192823,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2010",101.661308761823,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2011",102.827244654814,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2012",100.535599399432,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2013",98.412744354952,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2014",98.5702425020224,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2016",103.992190065579,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2017",108.438059896318,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2018",113.584558061095,
"EA17","HOUSECOST","NOMINAL","IDX2015","A","2019",118.336671593757,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1970",8.99066143372233,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1971",9.77866318043044,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1972",10.8393880089594,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1973",12.6566038931419,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1974",14.661024331137,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1975",15.5084436300659,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1976",16.8530663751437,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1977",18.6989288263131,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1978",20.8829060566945,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1979",23.5944034124373,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1980",26.246830445533,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1981",28.6768744224989,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1982",29.7667159624475,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1983",31.17582474266,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1984",32.2743144161256,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1985",33.7242996838839,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1986",36.004780608258,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1987",39.1170470178399,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1988",42.8574748377691,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1989",47.2726633493201,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1990",50.3792861345993,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1991",52.056974954987,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1992",52.5046024892903,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1993",52.8183501350663,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1994",53.880594233431,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1995",54.4222554518269,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1996",55.0890324993158,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1997",56.1678534619299,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1998",57.9351031247781,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","1999",60.590538527529,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2000",63.8811244304314,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2001",67.0302859019043,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2002",71.1803643789526,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2003",75.7369044972123,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2004",80.6075689721646,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2005",86.1449292656521,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2006",91.0449993046015,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2007",94.0520411476344,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2008",92.10376224486,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2009",88.2797792168446,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2010",88.9043152893,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2011",88.6625466419778,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2012",89.5176203640261,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2013",92.2091575160935,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2014",95.6088825265795,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2016",105.320741463712,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2017",111.170986094119,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2018",116.745982706956,
"OECD","HOUSECOST","NOMINAL","IDX2015","A","2019",121.467745291541,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2005",80.0850000038405,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2006",91.8575000000001,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2007",118.42,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2008",147.9725,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2009",117.785,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2010",105.8075,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2011",99.9750000000002,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2012",98.0725000000001,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2013",95.9150000000001,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2014",97.2900000000002,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2016",107.02,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2017",116.295,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2018",123.955,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2019",131.417499999541,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2009",129.277499996604,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2010",119.5425,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2011",104.8275,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2012",99.51,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2013",99.2600000000001,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2014",97.22,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2016",105.95,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2017",112.355,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2018",118.6175,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2019",122.689999994592,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2014",101.189271263334,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2016",95.0910931222545,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2017",88.9676113394484,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2018",86.4625506118231,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2019",83.5020242948852,
